男女,地域識別コード,都道府県,地域名,総数,外国人,韓国|朝鮮,中国,フィリピン,タイ,インドネシア,ベトナム,インド,ネパール,イギリス,アメリカ,ブラジル,ペルー,その他,日本人,不詳
1_男,2,25_滋賀県,25210_野洲市,25121,355,41,88,6,13,70,71,3,11,0,6,15,7,24,24586,180
1_男,2,25_滋賀県,25211_湖南市,28168,1698,116,77,29,10,79,323,1,6,0,4,808,175,70,26046,424
1_男,2,25_滋賀県,25212_高島市,22762,247,80,13,2,0,21,65,0,0,0,7,31,1,27,22420,95
1_男,2,25_滋賀県,25213_東近江市,56296,1974,108,135,119,18,147,459,4,4,1,7,760,91,121,53604,718
1_男,2,25_滋賀県,25214_米原市,18051,233,7,75,3,0,2,56,1,1,0,4,65,3,16,17711,107
1_男,3,25_滋賀県,25383_日野町,10555,349,20,17,6,10,7,112,1,3,2,2,110,11,48,10055,151
1_男,3,25_滋賀県,25384_竜王町,6192,64,9,24,0,0,0,18,0,0,0,0,11,2,0,6110,18
1_男,3,25_滋賀県,25425_愛荘町,10373,444,6,14,46,1,4,70,0,1,0,5,244,21,32,9377,552
1_男,3,25_滋賀県,25441_豊郷町,3458,113,1,4,7,0,0,35,0,0,1,4,54,2,5,3321,24
1_男,3,25_滋賀県,25442_甲良町,3060,21,3,2,0,0,0,14,0,0,0,0,1,0,1,3012,27
1_男,3,25_滋賀県,25443_多賀町,3504,13,0,0,1,0,3,6,0,0,0,0,1,1,1,3490,1
1_男,a,26_京都府,26000_京都府,1231468,25866,9536,6572,429,137,453,2954,217,473,300,791,267,84,3653,1172585,33017
1_男,1,26_京都府,26100_京都市,692279,19505,7869,5496,220,111,328,1589,178,408,258,636,92,51,2269,644756,28018
1_男,0,26_京都府,26101_京都市北区,55738,1202,525,302,4,6,14,32,13,20,26,73,2,1,184,50857,3679
1_男,0,26_京都府,26102_京都市上京区,38518,1401,350,530,3,12,11,79,16,72,32,75,5,0,216,36172,945
1_男,0,26_京都府,26103_京都市左京区,79943,3202,813,1270,23,28,53,48,74,56,61,158,20,8,590,73313,3428
1_男,0,26_京都府,26104_京都市中京区,50549,1173,402,390,5,9,12,36,4,31,27,66,5,4,182,45937,3439
1_男,0,26_京都府,26105_京都市東山区,16078,441,128,115,9,1,9,36,6,28,8,19,2,2,78,15604,33
1_男,0,26_京都府,26106_京都市下京区,38121,1120,263,354,14,13,35,112,7,37,26,53,7,3,196,34564,2437
1_男,0,26_京都府,26107_京都市南区,50617,2466,1529,366,27,7,23,272,9,52,14,21,7,1,138,47943,208
1_男,0,26_京都府,26108_京都市右京区,94873,2181,1315,405,24,6,39,74,10,27,21,50,8,5,197,87581,5111
1_男,0,26_京都府,26109_京都市伏見区,133097,4064,1351,1325,75,14,100,723,28,60,19,60,16,15,278,124965,4068
1_男,0,26_京都府,26110_京都市山科区,63532,1018,439,191,25,6,22,118,2,19,11,43,15,9,118,60459,2055
1_男,0,26_京都府,26111_京都市西京区,71213,1237,754,248,11,9,10,59,9,6,13,18,5,3,92,67361,2615
1_男,2,26_京都府,26201_福知山市,38504,401,101,53,40,0,15,91,3,5,1,6,21,6,59,37445,658
1_男,2,26_京都府,26202_舞鶴市,40244,448,150,11,60,0,4,135,0,0,1,11,12,0,64,39108,688
1_男,2,26_京都府,26203_綾部市,15239,147,26,10,21,3,5,44,0,0,0,4,1,1,32,14950,142
1_男,2,26_京都府,26204_宇治市,86301,1255,507,356,23,2,10,169,14,18,10,13,13,5,115,85020,26
1_男,2,26_京都府,26205_宮津市,7942,32,18,0,2,0,0,0,0,2,0,1,0,0,9,7902,8
1_男,2,26_京都府,26206_亀岡市,41654,389,130,43,9,4,5,73,1,1,2,6,1,0,114,40852,413
1_男,2,26_京都府,26207_城陽市,35864,317,101,23,3,0,2,57,0,4,1,5,8,1,112,35213,334
1_男,2,26_京都府,26208_向日市,27119,232,99,19,1,2,1,29,2,4,3,2,1,1,68,26654,233
1_男,2,26_京都府,26209_長岡京市,38793,306,89,45,5,6,3,54,5,1,4,14,1,3,76,38196,291
1_男,2,26_京都府,26210_八幡市,34030,911,76,95,5,0,31,242,1,7,4,7,77,3,363,32990,129
1_男,2,26_京都府,26211_京田辺市,36111,484,121,153,13,1,7,71,3,8,3,25,9,2,68,34483,1144
1_男,2,26_京都府,26212_京丹後市,24357,103,20,11,6,5,2,14,0,6,1,7,0,0,31,24157,97
1_男,2,26_京都府,26213_南丹市,15392,175,62,18,0,0,2,60,0,2,1,7,4,3,16,15033,184
1_男,2,26_京都府,26214_木津川市,37295,284,54,48,0,0,8,67,3,4,8,22,11,2,57,36632,379
1_男,3,26_京都府,26303_大山崎町,7710,56,17,4,2,1,1,25,0,1,1,0,0,0,4,7623,31
1_男,3,26_京都府,26322_久御山町,7432,229,37,40,6,0,2,58,0,0,0,0,10,2,74,7079,124
1_男,3,26_京都府,26343_井手町,3594,99,9,5,0,0,16,52,0,0,0,2,5,0,10,3475,20
1_男,3,26_京都府,26344_宇治田原町,4501,255,4,90,0,0,5,84,4,0,1,1,0,3,63,4245,1
1_男,3,26_京都府,26364_笠置町,541,1,0,1,0,0,0,0,0,0,0,0,0,0,0,533,7
1_男,3,26_京都府,26365_和束町,1617,7,1,0,0,1,0,0,0,0,1,2,0,0,2,1608,2
1_男,3,26_京都府,26366_精華町,17226,146,20,42,9,0,0,25,3,0,0,20,1,1,25,17041,39
1_男,3,26_京都府,26367_南山城村,1125,9,1,0,0,0,0,3,0,0,0,0,0,0,5,1114,2
1_男,3,26_京都府,26407_京丹波町,6113,52,15,3,4,1,6,10,0,0,0,0,0,0,13,6050,11
1_男,3,26_京都府,26463_伊根町,946,2,0,0,0,0,0,0,0,2,0,0,0,0,0,944,0
1_男,3,26_京都府,26465_与謝野町,9539,21,9,6,0,0,0,2,0,0,0,0,0,0,4,9482,36
1_男,a,27_大阪府,27000_大阪府,4235956,101420,37719,27075,2157,592,1716,15338,741,1717,673,1759,1305,577,10051,4029310,105226
1_男,1,27_大阪府,27100_大阪市,1326875,57842,25214,16211,995,258,756,7106,418,1204,364,960,498,260,3598,1229030,40003
1_男,0,27_大阪府,27102_大阪市都島区,51763,1468,482,459,31,6,57,206,10,39,10,42,14,2,110,48223,2072
1_男,0,27_大阪府,27103_大阪市福島区,37633,673,248,221,9,13,4,20,21,6,7,42,3,9,70,35756,1204
1_男,0,27_大阪府,27104_大阪市此花区,31610,861,268,225,33,2,8,208,20,19,5,14,6,5,48,30105,644
1_男,0,27_大阪府,27106_大阪市西区,49586,1877,459,815,17,24,22,113,19,65,29,64,8,7,235,45142,2567
1_男,0,27_大阪府,27107_大阪市港区,39498,1228,282,443,50,6,12,137,17,52,27,63,8,4,127,36418,1852
1_男,0,27_大阪府,27108_大阪市大正区,30164,730,197,166,13,9,1,218,3,22,3,3,23,5,67,29231,203
1_男,0,27_大阪府,27109_大阪市天王寺区,37988,1933,932,637,8,1,12,108,15,23,16,43,13,4,121,33939,2116
1_男,0,27_大阪府,27111_大阪市浪速区,38393,4234,942,1905,54,16,69,714,33,68,41,96,29,7,260,32836,1323
1_男,0,27_大阪府,27113_大阪市西淀川区,47067,1809,520,306,80,3,29,436,12,73,12,10,111,73,144,44629,629
1_男,0,27_大阪府,27114_大阪市東淀川区,86660,3083,1010,1133,54,13,44,418,18,134,14,41,11,9,184,80205,3372
1_男,0,27_大阪府,27115_大阪市東成区,40341,2895,1920,495,40,6,18,220,10,20,11,24,12,9,110,35691,1755
1_男,0,27_大阪府,27116_大阪市生野区,60309,11117,8296,1193,57,9,31,994,9,109,13,54,17,8,327,45290,3902
1_男,0,27_大阪府,27117_大阪市旭区,42676,947,438,175,6,5,27,130,7,16,6,20,34,1,82,41218,511
1_男,0,27_大阪府,27118_大阪市城東区,80220,2226,945,715,58,13,75,143,19,30,25,42,12,1,148,77210,784
1_男,0,27_大阪府,27119_大阪市阿倍野区,51160,1386,531,447,12,4,14,171,5,41,18,40,4,1,98,48559,1215
1_男,0,27_大阪府,27120_大阪市住吉区,71193,1610,652,499,41,5,21,142,12,33,6,31,17,11,140,69569,14
1_男,0,27_大阪府,27121_大阪市東住吉区,60161,1429,656,427,26,6,10,136,6,18,10,26,7,2,99,57122,1610
1_男,0,27_大阪府,27122_大阪市西成区,61300,3672,1468,952,69,3,28,847,7,65,10,21,19,8,175,57331,297
1_男,0,27_大阪府,27123_大阪市淀川区,91327,3054,891,1011,61,13,54,504,55,116,34,57,22,21,215,85352,2921
1_男,0,27_大阪府,27124_大阪市鶴見区,53166,899,439,226,16,8,13,88,1,8,5,15,6,1,73,51587,680
1_男,0,27_大阪府,27125_大阪市住之江区,57611,1728,474,538,55,9,73,322,7,44,2,16,42,21,125,54250,1633
1_男,0,27_大阪府,27126_大阪市平野区,90568,3574,1597,969,61,9,49,592,9,43,6,14,34,34,157,84836,2158
1_男,0,27_大阪府,27127_大阪市北区,67805,2295,705,864,39,35,37,106,51,67,28,109,15,9,230,60620,4890
1_男,0,27_大阪府,27128_大阪市中央区,48676,3114,862,1390,105,40,48,133,52,93,26,73,31,8,253,43911,1651
1_男,1,27_大阪府,27140_堺市,393961,6244,1613,1977,202,39,53,1372,19,44,49,91,186,100,499,380576,7141
1_男,0,27_大阪府,27141_堺市堺区,73620,2073,618,539,67,12,8,421,4,10,12,31,83,85,183,69063,2484
1_男,0,27_大阪府,27142_堺市中区,58081,571,189,139,27,0,8,106,3,6,2,16,32,3,40,56657,853
1_男,0,27_大阪府,27143_堺市東区,40398,402,110,61,8,5,5,149,0,10,11,7,8,0,28,39378,618
1_男,0,27_大阪府,27144_堺市西区,64546,825,231,183,19,5,11,249,6,4,6,12,39,3,57,62764,957
1_男,0,27_大阪府,27145_堺市南区,64156,1261,154,715,21,4,5,255,0,5,4,12,2,3,81,62272,623
1_男,0,27_大阪府,27146_堺市北区,75052,806,248,311,28,1,6,87,6,9,12,11,15,5,67,72802,1444
1_男,0,27_大阪府,27147_堺市美原区,18108,306,63,29,32,12,10,105,0,0,2,2,7,1,43,17640,162
1_男,2,27_大阪府,27202_岸和田市,90424,1326,343,212,31,25,144,362,5,23,4,15,49,19,94,87830,1268
1_男,2,27_大阪府,27203_豊中市,188931,2546,736,646,44,23,52,333,63,47,41,98,38,15,410,186280,105
1_男,2,27_大阪府,27204_池田市,49992,1019,148,133,11,16,71,202,10,4,9,17,14,1,383,48020,953
1_男,2,27_大阪府,27205_吹田市,185305,2232,651,847,40,11,50,141,46,44,39,68,14,4,277,177448,5625
1_男,2,27_大阪府,27206_泉大津市,35224,576,197,63,9,2,15,92,9,9,6,5,15,2,152,34148,500
1_男,2,27_大阪府,27207_高槻市,168081,1448,441,365,51,12,52,264,11,22,10,48,15,4,153,163931,2702
1_男,2,27_大阪府,27208_貝塚市,40482,443,83,128,1,0,6,137,0,3,2,5,8,2,68,39780,259
1_男,2,27_大阪府,27209_守口市,69204,1041,486,219,35,5,15,141,9,17,3,10,12,1,88,66830,1333
1_男,2,27_大阪府,27210_枚方市,188191,1438,284,405,19,7,22,150,9,13,11,61,44,14,399,178574,8179
1_男,2,27_大阪府,27211_茨木市,138658,1561,383,538,21,17,59,232,16,18,13,61,18,13,172,134101,2996
1_男,2,27_大阪府,27212_八尾市,125858,3567,1129,979,117,12,23,1047,4,19,13,24,26,8,166,120953,1338
1_男,2,27_大阪府,27213_泉佐野市,47828,765,144,290,25,13,6,85,22,24,0,10,33,2,111,46457,606
1_男,2,27_大阪府,27214_富田林市,50919,720,120,126,14,9,27,249,3,10,2,7,3,2,148,49841,358
1_男,2,27_大阪府,27215_寝屋川市,110807,1354,435,296,79,10,33,246,7,30,5,20,24,18,151,107158,2295
1_男,2,27_大阪府,27216_河内長野市,47392,335,84,41,11,2,8,79,3,6,7,16,17,4,57,46769,288
1_男,2,27_大阪府,27217_松原市,56535,802,152,165,50,3,4,105,2,4,1,9,29,5,273,54407,1326
1_男,2,27_大阪府,27218_大東市,57939,1276,275,518,16,13,31,273,5,24,10,13,15,7,76,55352,1311
1_男,2,27_大阪府,27219_和泉市,88751,1207,372,251,23,2,18,333,3,11,10,11,15,16,142,86489,1055
1_男,2,27_大阪府,27220_箕面市,64992,1170,234,333,34,27,41,61,43,14,22,62,17,3,279,62950,872
1_男,2,27_大阪府,27221_柏原市,32955,712,140,86,4,12,12,316,7,8,1,8,84,9,25,31795,448
1_男,2,27_大阪府,27222_羽曳野市,51034,466,150,78,23,1,18,110,2,10,3,13,11,2,45,50242,326
1_男,2,27_大阪府,27223_門真市,58772,1442,278,571,73,2,32,321,6,17,3,9,4,1,125,56551,779
1_男,2,27_大阪府,27224_摂津市,43166,757,206,164,30,9,31,233,4,12,2,7,5,2,52,41583,826
1_男,2,27_大阪府,27225_高石市,26336,223,59,44,10,2,1,52,0,6,2,5,13,4,25,25861,252
1_男,2,27_大阪府,27226_藤井寺市,29951,362,110,45,34,4,7,98,2,17,4,4,7,1,29,29283,306
1_男,2,27_大阪府,27227_東大阪市,240288,6625,2713,986,70,41,57,803,6,29,11,36,47,15,1811,213352,20311
1_男,2,27_大阪府,27228_泉南市,28718,296,69,44,11,0,25,72,0,4,4,2,8,18,39,28177,245
1_男,2,27_大阪府,27229_四條畷市,26744,237,72,41,2,1,1,60,0,10,2,10,3,7,28,26380,127
1_男,2,27_大阪府,27230_交野市,35805,247,63,53,2,4,1,65,2,6,4,18,6,6,17,35536,22
1_男,2,27_大阪府,27231_大阪狭山市,27409,177,40,37,17,0,3,29,1,3,2,6,1,2,36,26831,401
1_男,2,27_大阪府,27232_阪南市,24250,179,57,50,2,5,3,23,0,0,1,4,4,4,26,24026,45
1_男,3,27_大阪府,27301_島本町,14604,101,29,15,0,2,0,20,3,3,2,6,1,0,20,14487,16
1_男,3,27_大阪府,27321_豊能町,8676,42,18,8,0,0,1,1,1,0,2,5,0,0,6,8634,0
1_男,3,27_大阪府,27322_能勢町,4361,49,12,13,18,0,0,0,0,0,2,0,0,0,4,4310,2
1_男,3,27_大阪府,27341_忠岡町,7965,226,101,21,1,0,30,40,0,0,0,0,17,3,13,7730,9
1_男,3,27_大阪府,27361_熊取町,21310,133,23,38,24,2,2,19,0,0,4,6,1,1,13,20811,366
1_男,3,27_大阪府,27362_田尻町,4176,51,9,13,1,0,2,13,0,1,0,2,1,1,8,4104,21
1_男,3,27_大阪府,27366_岬町,6816,30,14,6,0,0,0,1,0,0,2,3,0,0,4,6738,48
1_男,3,27_大阪府,27381_太子町,6331,72,10,1,1,0,4,46,0,0,0,2,1,0,7,6219,40
1_男,3,27_大阪府,27382_河南町,7621,73,20,17,6,0,0,6,0,1,0,2,0,1,20,7426,122
1_男,3,27_大阪府,27383_千早赤阪村,2319,8,2,1,0,1,0,0,0,0,1,0,1,0,2,2310,1
1_男,a,28_兵庫県,28000_兵庫県,2599756,41729,14475,7901,1089,282,813,8305,508,651,369,1040,1166,324,4806,2475690,82337
1_男,1,28_兵庫県,28100_神戸市,716452,15574,5712,4445,286,46,171,1869,276,293,187,493,181,77,1538,654287,46591
1_男,0,28_兵庫県,28101_神戸市東灘区,99420,2043,504,445,56,6,23,246,15,145,45,140,70,33,315,90918,6459
1_男,0,28_兵庫県,28102_神戸市灘区,63549,1495,476,452,23,4,30,130,29,20,24,56,7,5,239,57317,4737
1_男,0,28_兵庫県,28105_神戸市兵庫区,52901,1868,512,659,19,6,36,424,18,17,9,25,8,6,129,45414,5619
1_男,0,28_兵庫県,28106_神戸市長田区,44662,2289,1499,265,17,2,12,341,40,2,2,18,4,0,87,38853,3520
1_男,0,28_兵庫県,28107_神戸市須磨区,73064,1290,855,175,7,2,7,72,4,10,12,46,8,7,85,68099,3675
1_男,0,28_兵庫県,28108_神戸市垂水区,100260,867,357,230,40,4,15,29,6,16,16,39,8,6,101,94529,4864
1_男,0,28_兵庫県,28109_神戸市北区,99465,849,388,153,18,3,10,75,11,4,15,24,47,3,98,95433,3183
1_男,0,28_兵庫県,28110_神戸市中央区,68236,3746,733,1796,62,16,23,317,147,70,51,113,18,10,390,54984,9506
1_男,0,28_兵庫県,28111_神戸市西区,114895,1127,388,270,44,3,15,235,6,9,13,32,11,7,94,108740,5028
1_男,2,28_兵庫県,28201_姫路市,256616,4761,1890,488,72,35,116,1685,14,68,8,52,40,36,257,249848,2007
1_男,2,28_兵庫県,28202_尼崎市,222293,4051,2119,549,60,24,38,585,32,36,18,59,65,25,441,196102,22140
1_男,2,28_兵庫県,28203_明石市,146746,1788,543,312,66,10,47,422,49,29,11,48,90,25,136,142096,2862
1_男,2,28_兵庫県,28204_西宮市,226105,2795,975,392,17,3,22,125,8,40,40,97,44,11,1021,220126,3184
1_男,2,28_兵庫県,28205_洲本市,19635,133,21,18,0,3,1,56,0,1,1,5,0,0,27,19343,159
1_男,2,28_兵庫県,28206_芦屋市,42008,714,213,165,47,6,3,13,7,13,16,54,20,14,143,40724,570
1_男,2,28_兵庫県,28207_伊丹市,95630,1357,723,196,19,4,5,209,28,28,7,18,35,4,81,94268,5
1_男,2,28_兵庫県,28208_相生市,13592,217,79,10,30,2,7,67,0,0,0,1,3,0,18,13348,27
1_男,2,28_兵庫県,28209_豊岡市,37303,224,18,28,42,16,29,68,0,5,0,4,1,1,12,36888,191
1_男,2,28_兵庫県,28210_加古川市,127473,1302,381,178,64,9,43,313,7,37,4,20,115,22,109,124970,1201
1_男,2,28_兵庫県,28212_赤穂市,22095,195,43,32,11,5,3,48,1,2,1,7,11,0,31,21733,167
1_男,2,28_兵庫県,28213_西脇市,18540,341,64,16,12,1,8,153,1,5,3,4,7,0,67,18016,183
1_男,2,28_兵庫県,28214_宝塚市,103655,1167,590,142,26,9,18,52,24,20,21,46,56,5,158,102156,332
1_男,2,28_兵庫県,28215_三木市,36259,892,107,94,41,33,29,292,16,15,4,4,102,25,130,35241,126
1_男,2,28_兵庫県,28216_高砂市,42379,546,229,46,43,2,11,97,17,5,1,5,20,14,56,41630,203
1_男,2,28_兵庫県,28217_川西市,71289,590,298,79,4,3,16,60,4,14,13,32,16,4,47,70639,60
1_男,2,28_兵庫県,28218_小野市,23232,459,60,37,29,5,27,188,13,0,1,6,46,11,36,22670,103
1_男,2,28_兵庫県,28219_三田市,52322,364,117,61,21,0,3,64,2,2,5,10,6,1,72,51728,230
1_男,2,28_兵庫県,28220_加西市,21077,697,21,138,3,8,29,385,0,5,0,4,54,1,49,20365,15
1_男,2,28_兵庫県,28221_丹波篠山市,18811,233,26,10,17,3,2,35,1,4,5,6,96,2,26,18445,133
1_男,2,28_兵庫県,28222_養父市,10623,27,0,10,2,0,4,7,0,0,0,2,0,0,2,10587,9
1_男,2,28_兵庫県,28223_丹波市,29464,483,18,159,26,7,9,172,0,2,3,10,47,1,29,28928,53
1_男,2,28_兵庫県,28224_南あわじ市,21114,123,9,13,11,0,10,49,0,0,1,4,8,2,16,20832,159
1_男,2,28_兵庫県,28225_朝来市,13893,84,5,15,13,0,0,23,0,8,0,4,5,0,11,13773,36
1_男,2,28_兵庫県,28226_淡路市,19872,136,18,19,11,6,2,45,0,5,4,6,0,0,20,19649,87
1_男,2,28_兵庫県,28227_宍粟市,16635,68,4,34,6,0,0,11,0,2,0,3,2,3,3,16549,18
1_男,2,28_兵庫県,28228_加東市,19956,858,25,27,13,0,34,628,1,3,2,5,38,9,73,18759,339
1_男,2,28_兵庫県,28229_たつの市,35918,238,35,26,5,4,1,98,0,2,6,14,4,22,21,35063,617
1_男,3,28_兵庫県,28301_猪名川町,13975,81,26,7,3,0,1,17,0,0,1,5,2,0,19,13894,0
1_男,3,28_兵庫県,28365_多可町,9311,194,4,33,22,1,5,114,0,0,1,0,3,0,11,9117,0
1_男,3,28_兵庫県,28381_稲美町,14775,236,16,13,30,10,30,92,3,0,2,0,11,1,28,14500,39
1_男,3,28_兵庫県,28382_播磨町,16332,265,33,39,28,0,1,88,4,0,2,6,28,6,30,15928,139
1_男,3,28_兵庫県,28442_市川町,5482,77,2,16,0,0,6,32,0,0,0,0,0,0,21,5396,9
1_男,3,28_兵庫県,28443_福崎町,9461,144,2,32,0,0,18,51,0,5,1,1,2,0,32,9101,216
1_男,3,28_兵庫県,28446_神河町,4958,22,2,4,0,5,0,6,0,0,0,1,3,0,1,4936,0
1_男,3,28_兵庫県,28464_太子町,16253,108,25,2,3,7,20,35,0,2,0,2,4,2,6,16025,120
1_男,3,28_兵庫県,28481_上郡町,6717,63,8,8,5,0,1,29,0,0,0,0,0,0,12,6654,0
1_男,3,28_兵庫県,28501_佐用町,7567,64,8,5,0,15,5,21,0,0,0,0,1,0,9,7497,6
1_男,3,28_兵庫県,28585_香美町,7636,13,3,2,1,0,3,1,0,0,0,1,0,0,2,7623,0
1_男,3,28_兵庫県,28586_新温泉町,6302,45,3,1,0,0,35,0,0,0,0,1,0,0,5,6256,1
1_男,a,29_奈良県,29000_奈良県,623926,5509,1107,1098,152,54,137,1236,18,83,67,193,151,80,1133,612908,5509
1_男,2,29_奈良県,29201_奈良市,164846,1419,257,328,24,4,22,185,4,17,31,61,13,5,468,160779,2648
1_男,2,29_奈良県,29202_大和高田市,28981,223,58,60,8,0,11,56,1,5,0,5,2,0,17,28659,99
1_男,2,29_奈良県,29203_大和郡山市,39249,293,61,89,6,1,2,67,1,4,3,3,21,4,31,38641,315
1_男,2,29_奈良県,29204_天理市,31275,403,66,94,8,2,10,115,0,7,2,20,24,2,53,30528,344
1_男,2,29_奈良県,29205_橿原市,57336,471,108,106,4,3,13,105,2,18,3,10,20,23,56,55849,1016
1_男,2,29_奈良県,29206_桜井市,25909,281,95,45,24,0,8,51,0,3,0,2,9,2,42,25516,112
1_男,2,29_奈良県,29207_五條市,13180,106,14,13,8,2,2,33,0,0,2,0,1,0,31,13071,3
1_男,2,29_奈良県,29208_御所市,11122,89,15,13,2,0,2,47,0,1,0,1,0,0,8,11010,23
1_男,2,29_奈良県,29209_生駒市,55107,628,110,120,23,10,21,61,4,9,12,46,6,8,198,54229,250
1_男,2,29_奈良県,29210_香芝市,36925,225,81,22,3,1,3,28,0,0,4,6,6,0,71,36372,328
1_男,2,29_奈良県,29211_葛城市,17526,208,37,22,4,0,9,112,0,1,1,1,2,0,19,17306,12
1_男,2,29_奈良県,29212_宇陀市,13374,98,18,25,2,19,0,19,0,0,1,2,6,0,6,13257,19
1_男,3,29_奈良県,29322_山添村,1543,17,0,1,0,0,0,11,0,0,0,1,0,0,4,1524,2
1_男,3,29_奈良県,29342_平群町,8446,51,9,4,0,0,0,15,1,0,0,9,1,0,12,8385,10
1_男,3,29_奈良県,29343_三郷町,10877,60,8,17,3,0,0,10,0,1,1,3,1,1,15,10781,36
1_男,3,29_奈良県,29344_斑鳩町,12979,93,12,13,0,2,6,20,0,5,0,3,8,14,10,12855,31
1_男,3,29_奈良県,29345_安堵町,3387,78,8,17,0,2,0,34,0,5,0,0,3,0,9,3300,9
1_男,3,29_奈良県,29361_川西町,3944,97,2,22,24,0,2,40,0,0,0,0,1,5,1,3838,9
1_男,3,29_奈良県,29362_三宅町,3049,38,0,1,0,0,0,29,0,0,0,0,0,0,8,3010,1
1_男,3,29_奈良県,29363_田原本町,14870,97,6,32,1,0,1,32,0,2,0,0,2,6,15,14730,43
1_男,3,29_奈良県,29385_曽爾村,595,9,4,3,0,0,0,0,0,0,0,2,0,0,0,586,0
1_男,3,29_奈良県,29386_御杖村,694,6,1,0,0,0,0,2,0,0,1,0,0,0,2,688,0
1_男,3,29_奈良県,29401_高取町,3139,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3133,4
1_男,3,29_奈良県,29402_明日香村,2439,6,1,0,0,1,2,0,0,0,0,2,0,0,0,2427,6
1_男,3,29_奈良県,29424_上牧町,10117,64,27,7,1,1,7,10,0,0,1,0,2,1,7,10053,0
1_男,3,29_奈良県,29425_王寺町,11375,98,22,14,0,1,4,34,5,3,3,3,0,0,9,11161,116
1_男,3,29_奈良県,29426_広陵町,16045,101,27,16,0,0,1,41,0,0,0,0,1,2,13,15897,47
1_男,3,29_奈良県,29427_河合町,7918,53,20,6,2,0,0,14,0,1,0,3,2,3,2,7849,16
1_男,3,29_奈良県,29441_吉野町,2840,43,2,0,5,4,9,0,0,1,0,2,10,3,7,2797,0
1_男,3,29_奈良県,29442_大淀町,7936,99,34,2,0,1,0,40,0,0,0,0,7,1,14,7827,10
1_男,3,29_奈良県,29443_下市町,2356,14,2,0,0,0,0,8,0,0,0,1,3,0,0,2342,0
1_男,3,29_奈良県,29444_黒滝村,296,4,0,0,0,0,0,3,0,0,0,1,0,0,0,292,0
1_男,3,29_奈良県,29446_天川村,567,1,0,0,0,0,0,0,0,0,0,0,0,0,1,566,0
1_男,3,29_奈良県,29447_野迫川村,176,5,0,0,0,0,0,4,0,0,0,0,0,0,1,171,0
1_男,3,29_奈良県,29449_十津川村,1663,12,0,5,0,0,2,1,0,0,1,1,0,0,2,1651,0
1_男,3,29_奈良県,29450_下北山村,361,5,0,1,0,0,0,3,0,0,0,0,0,0,1,356,0
1_男,3,29_奈良県,29451_上北山村,227,1,0,0,0,0,0,0,0,0,0,1,0,0,0,226,0
1_男,3,29_奈良県,29452_川上村,554,10,1,0,0,0,0,6,0,0,1,2,0,0,0,544,0
1_男,3,29_奈良県,29453_東吉野村,703,1,0,0,0,0,0,0,0,0,0,1,0,0,0,702,0
1_男,a,30_和歌山県,30000_和歌山県,435051,2422,700,393,107,58,118,498,38,29,30,106,74,9,262,430016,2613
1_男,2,30_和歌山県,30201_和歌山市,167947,1146,454,231,45,28,34,153,11,12,11,39,17,5,106,166025,776
1_男,2,30_和歌山県,30202_海南市,22548,94,24,32,2,0,2,24,0,2,1,2,1,0,4,22335,119
1_男,2,30_和歌山県,30203_橋本市,28621,114,36,11,4,0,1,34,6,0,3,9,3,1,6,28359,148
1_男,2,30_和歌山県,30204_有田市,12576,67,18,2,7,0,0,19,0,1,1,2,8,0,9,12441,68
1_男,2,30_和歌山県,30205_御坊市,11404,60,11,6,0,0,5,14,2,1,0,6,4,0,11,11178,166
1_男,2,30_和歌山県,30206_田辺市,32790,80,21,13,4,0,6,5,0,0,1,7,2,0,21,32434,276
1_男,2,30_和歌山県,30207_新宮市,12610,65,18,3,13,1,1,12,0,1,1,4,1,0,10,12275,270
1_男,2,30_和歌山県,30208_紀の川市,27815,211,16,23,1,21,14,87,3,1,2,4,22,1,16,27475,129
1_男,2,30_和歌山県,30209_岩出市,25969,200,34,19,14,2,28,60,14,0,3,6,1,0,19,25413,356
1_男,3,30_和歌山県,30304_紀美野町,3796,16,2,9,0,0,0,4,0,0,1,0,0,0,0,3780,0
1_男,3,30_和歌山県,30341_かつらぎ町,7428,30,15,4,0,1,0,2,1,0,1,1,0,0,5,7381,17
1_男,3,30_和歌山県,30343_九度山町,1782,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1780,1
1_男,3,30_和歌山県,30344_高野町,1499,14,0,3,0,0,0,0,1,0,0,5,0,0,5,1481,4
1_男,3,30_和歌山県,30361_湯浅町,5196,18,1,3,0,0,0,8,0,0,0,1,2,0,3,5142,36
1_男,3,30_和歌山県,30362_広川町,3195,33,0,11,9,0,2,4,0,2,0,0,0,0,5,3150,12
1_男,3,30_和歌山県,30366_有田川町,11953,35,5,1,0,0,0,11,0,3,1,4,0,0,10,11910,8
1_男,3,30_和歌山県,30381_美浜町,3217,8,3,1,0,0,0,2,0,0,1,0,1,0,0,3205,4
1_男,3,30_和歌山県,30382_日高町,3657,7,1,4,0,0,0,0,0,0,0,0,1,0,1,3646,4
1_男,3,30_和歌山県,30383_由良町,2685,30,2,1,0,0,1,18,0,0,1,0,5,0,2,2647,8
1_男,3,30_和歌山県,30390_印南町,3660,16,1,2,2,0,0,5,0,0,0,0,0,0,6,3640,4
